,trip_master_id,estimated_dt,mindiff,smoothed,closure_percent,pull_timestamp,yy,mm,dd,DayOfWeek,hh,mi,minute_col,dy
748,7361,98,60,100,0,2023-01-28 01:00:00,2023,1,28,6,1,0,01:00:00,28
749,7361,87,64,100,0,2023-01-28 01:04:00,2023,1,28,6,1,4,01:04:00,28
750,7361,75,66,100,0,2023-01-28 01:06:00,2023,1,28,6,1,6,01:06:00,28
751,7361,140,68,100,0,2023-01-28 01:08:00,2023,1,28,6,1,8,01:08:00,28
752,7361,127,76,100,0,2023-01-28 01:16:00,2023,1,28,6,1,16,01:16:00,28
753,7361,130,78,100,0,2023-01-28 01:18:00,2023,1,28,6,1,18,01:18:00,28
754,7361,129,80,100,0,2023-01-28 01:20:00,2023,1,28,6,1,20,01:20:00,28
755,7361,71,292,100,0,2023-01-28 04:52:00,2023,1,28,6,4,52,04:52:00,28
756,7361,73,294,100,0,2023-01-28 04:54:00,2023,1,28,6,4,54,04:54:00,28
757,7361,127,300,100,0,2023-01-28 05:00:00,2023,1,28,6,5,0,05:00:00,28
758,7361,127,302,100,0,2023-01-28 05:02:00,2023,1,28,6,5,2,05:02:00,28
759,7361,140,304,100,0,2023-01-28 05:04:00,2023,1,28,6,5,4,05:04:00,28
760,7361,149,306,100,0,2023-01-28 05:06:00,2023,1,28,6,5,6,05:06:00,28
761,7361,91,92,100,0,2023-01-28 01:32:00,2023,1,28,6,1,32,01:32:00,28
762,7361,95,102,100,0,2023-01-28 01:42:00,2023,1,28,6,1,42,01:42:00,28
763,7361,95,108,100,0,2023-01-28 01:48:00,2023,1,28,6,1,48,01:48:00,28
764,7361,100,112,100,0,2023-01-28 01:52:00,2023,1,28,6,1,52,01:52:00,28
765,7361,149,118,100,0,2023-01-28 01:58:00,2023,1,28,6,1,58,01:58:00,28
766,7361,91,596,100,0,2023-01-28 09:56:00,2023,1,28,6,9,56,09:56:00,28
767,7361,90,602,100,0,2023-01-28 10:02:00,2023,1,28,6,10,2,10:02:00,28
768,7361,69,310,100,0,2023-01-28 05:10:00,2023,1,28,6,5,10,05:10:00,28
769,7361,98,606,100,0,2023-01-28 10:06:00,2023,1,28,6,10,6,10:06:00,28
770,7361,70,610,100,0,2023-01-28 10:10:00,2023,1,28,6,10,10,10:10:00,28
771,7361,94,614,100,0,2023-01-28 10:14:00,2023,1,28,6,10,14,10:14:00,28
772,7361,63,314,100,0,2023-01-28 05:14:00,2023,1,28,6,5,14,05:14:00,28
773,7361,95,618,100,0,2023-01-28 10:18:00,2023,1,28,6,10,18,10:18:00,28
774,7361,63,316,100,0,2023-01-28 05:16:00,2023,1,28,6,5,16,05:16:00,28
775,7361,97,318,100,0,2023-01-28 05:18:00,2023,1,28,6,5,18,05:18:00,28
776,7361,101,320,100,0,2023-01-28 05:20:00,2023,1,28,6,5,20,05:20:00,28
777,7361,118,322,100,0,2023-01-28 05:22:00,2023,1,28,6,5,22,05:22:00,28
778,7361,205,120,100,0,2023-01-28 02:00:00,2023,1,28,6,2,0,02:00:00,28
779,7361,202,124,100,0,2023-01-28 02:04:00,2023,1,28,6,2,4,02:04:00,28
780,7361,120,128,100,0,2023-01-28 02:08:00,2023,1,28,6,2,8,02:08:00,28
781,7361,123,130,100,0,2023-01-28 02:10:00,2023,1,28,6,2,10,02:10:00,28
782,7361,119,134,100,0,2023-01-28 02:14:00,2023,1,28,6,2,14,02:14:00,28
783,7361,95,620,100,0,2023-01-28 10:20:00,2023,1,28,6,10,20,10:20:00,28
784,7361,96,622,100,0,2023-01-28 10:22:00,2023,1,28,6,10,22,10:22:00,28
785,7361,102,624,100,0,2023-01-28 10:24:00,2023,1,28,6,10,24,10:24:00,28
786,7361,87,626,100,0,2023-01-28 10:26:00,2023,1,28,6,10,26,10:26:00,28
787,7361,95,628,100,0,2023-01-28 10:28:00,2023,1,28,6,10,28,10:28:00,28
788,7361,111,136,100,0,2023-01-28 02:16:00,2023,1,28,6,2,16,02:16:00,28
789,7361,123,138,100,0,2023-01-28 02:18:00,2023,1,28,6,2,18,02:18:00,28
790,7361,86,634,100,0,2023-01-28 10:34:00,2023,1,28,6,10,34,10:34:00,28
791,7361,93,636,100,0,2023-01-28 10:36:00,2023,1,28,6,10,36,10:36:00,28
792,7361,89,640,100,0,2023-01-28 10:40:00,2023,1,28,6,10,40,10:40:00,28
793,7361,249,918,100,0,2023-01-28 15:18:00,2023,1,28,6,15,18,15:18:00,28
794,7361,250,920,100,0,2023-01-28 15:20:00,2023,1,28,6,15,20,15:20:00,28
795,7361,252,922,100,0,2023-01-28 15:22:00,2023,1,28,6,15,22,15:22:00,28
796,7361,89,642,100,0,2023-01-28 10:42:00,2023,1,28,6,10,42,10:42:00,28
797,7361,255,926,100,0,2023-01-28 15:26:00,2023,1,28,6,15,26,15:26:00,28
798,7361,105,646,100,0,2023-01-28 10:46:00,2023,1,28,6,10,46,10:46:00,28
799,7361,124,326,100,0,2023-01-28 05:26:00,2023,1,28,6,5,26,05:26:00,28
800,7361,124,930,100,0,2023-01-28 15:30:00,2023,1,28,6,15,30,15:30:00,28
801,7361,121,330,100,0,2023-01-28 05:30:00,2023,1,28,6,5,30,05:30:00,28
802,7361,120,332,100,0,2023-01-28 05:32:00,2023,1,28,6,5,32,05:32:00,28
803,7361,64,342,100,0,2023-01-28 05:42:00,2023,1,28,6,5,42,05:42:00,28
804,7361,64,344,100,0,2023-01-28 05:44:00,2023,1,28,6,5,44,05:44:00,28
805,7361,64,346,100,0,2023-01-28 05:46:00,2023,1,28,6,5,46,05:46:00,28
806,7361,64,348,100,0,2023-01-28 05:48:00,2023,1,28,6,5,48,05:48:00,28
807,7361,56,352,100,0,2023-01-28 05:52:00,2023,1,28,6,5,52,05:52:00,28
808,7361,75,356,100,0,2023-01-28 05:56:00,2023,1,28,6,5,56,05:56:00,28
809,7361,123,140,100,0,2023-01-28 02:20:00,2023,1,28,6,2,20,02:20:00,28
810,7361,106,142,100,0,2023-01-28 02:22:00,2023,1,28,6,2,22,02:22:00,28
811,7361,103,144,100,0,2023-01-28 02:24:00,2023,1,28,6,2,24,02:24:00,28
812,7361,99,146,100,0,2023-01-28 02:26:00,2023,1,28,6,2,26,02:26:00,28
813,7361,85,148,100,0,2023-01-28 02:28:00,2023,1,28,6,2,28,02:28:00,28
814,7361,115,652,100,0,2023-01-28 10:52:00,2023,1,28,6,10,52,10:52:00,28
815,7361,63,154,100,0,2023-01-28 02:34:00,2023,1,28,6,2,34,02:34:00,28
816,7361,124,932,100,0,2023-01-28 15:32:00,2023,1,28,6,15,32,15:32:00,28
817,7361,115,654,100,0,2023-01-28 10:54:00,2023,1,28,6,10,54,10:54:00,28
818,7361,142,658,100,0,2023-01-28 10:58:00,2023,1,28,6,10,58,10:58:00,28
819,7361,166,936,100,0,2023-01-28 15:36:00,2023,1,28,6,15,36,15:36:00,28
820,7361,68,160,100,0,2023-01-28 02:40:00,2023,1,28,6,2,40,02:40:00,28
821,7361,88,664,100,0,2023-01-28 11:04:00,2023,1,28,6,11,4,11:04:00,28
822,7361,87,666,100,0,2023-01-28 11:06:00,2023,1,28,6,11,6,11:06:00,28
823,7361,87,668,100,0,2023-01-28 11:08:00,2023,1,28,6,11,8,11:08:00,28
824,7361,87,670,100,0,2023-01-28 11:10:00,2023,1,28,6,11,10,11:10:00,28
825,7361,99,672,100,0,2023-01-28 11:12:00,2023,1,28,6,11,12,11:12:00,28
826,7361,147,948,100,0,2023-01-28 15:48:00,2023,1,28,6,15,48,15:48:00,28
827,7361,75,358,100,0,2023-01-28 05:58:00,2023,1,28,6,5,58,05:58:00,28
828,7361,92,362,100,0,2023-01-28 06:02:00,2023,1,28,6,6,2,06:02:00,28
829,7361,75,366,100,0,2023-01-28 06:06:00,2023,1,28,6,6,6,06:06:00,28
830,7361,144,370,100,0,2023-01-28 06:10:00,2023,1,28,6,6,10,06:10:00,28
831,7361,330,1224,100,0,2023-01-28 20:24:00,2023,1,28,6,20,24,20:24:00,28
832,7361,331,1226,100,0,2023-01-28 20:26:00,2023,1,28,6,20,26,20:26:00,28
833,7361,177,374,100,0,2023-01-28 06:14:00,2023,1,28,6,6,14,06:14:00,28
834,7361,74,164,100,0,2023-01-28 02:44:00,2023,1,28,6,2,44,02:44:00,28
835,7361,86,172,100,0,2023-01-28 02:52:00,2023,1,28,6,2,52,02:52:00,28
836,7361,97,176,100,0,2023-01-28 02:56:00,2023,1,28,6,2,56,02:56:00,28
837,7361,90,676,100,0,2023-01-28 11:16:00,2023,1,28,6,11,16,11:16:00,28
838,7361,74,678,100,0,2023-01-28 11:18:00,2023,1,28,6,11,18,11:18:00,28
839,7361,165,952,100,0,2023-01-28 15:52:00,2023,1,28,6,15,52,15:52:00,28
840,7361,101,682,100,0,2023-01-28 11:22:00,2023,1,28,6,11,22,11:22:00,28
841,7361,133,958,100,0,2023-01-28 15:58:00,2023,1,28,6,15,58,15:58:00,28
842,7361,247,960,100,0,2023-01-28 16:00:00,2023,1,28,6,16,0,16:00:00,28
843,7361,258,962,100,0,2023-01-28 16:02:00,2023,1,28,6,16,2,16:02:00,28
844,7361,249,964,100,0,2023-01-28 16:04:00,2023,1,28,6,16,4,16:04:00,28
845,7361,138,386,100,0,2023-01-28 06:26:00,2023,1,28,6,6,26,06:26:00,28
846,7361,247,966,100,0,2023-01-28 16:06:00,2023,1,28,6,16,6,16:06:00,28
847,7361,246,968,100,0,2023-01-28 16:08:00,2023,1,28,6,16,8,16:08:00,28
848,7361,129,390,100,0,2023-01-28 06:30:00,2023,1,28,6,6,30,06:30:00,28
849,7361,121,392,100,0,2023-01-28 06:32:00,2023,1,28,6,6,32,06:32:00,28
850,7361,121,394,100,0,2023-01-28 06:34:00,2023,1,28,6,6,34,06:34:00,28
851,7361,183,1236,100,0,2023-01-28 20:36:00,2023,1,28,6,20,36,20:36:00,28
852,7361,183,1240,100,0,2023-01-28 20:40:00,2023,1,28,6,20,40,20:40:00,28
853,7361,293,1242,100,0,2023-01-28 20:42:00,2023,1,28,6,20,42,20:42:00,28
854,7361,121,396,100,0,2023-01-28 06:36:00,2023,1,28,6,6,36,06:36:00,28
855,7361,313,1244,100,0,2023-01-28 20:44:00,2023,1,28,6,20,44,20:44:00,28
856,7361,567,1246,100,0,2023-01-28 20:46:00,2023,1,28,6,20,46,20:46:00,28
857,7361,87,400,100,0,2023-01-28 06:40:00,2023,1,28,6,6,40,06:40:00,28
858,7361,567,1252,100,0,2023-01-28 20:52:00,2023,1,28,6,20,52,20:52:00,28
859,7361,396,1258,100,0,2023-01-28 20:58:00,2023,1,28,6,20,58,20:58:00,28
860,7361,406,1260,100,0,2023-01-28 21:00:00,2023,1,28,6,21,0,21:00:00,28
861,7361,377,1264,100,0,2023-01-28 21:04:00,2023,1,28,6,21,4,21:04:00,28
862,7361,357,1266,100,0,2023-01-28 21:06:00,2023,1,28,6,21,6,21:06:00,28
863,7361,292,1270,100,0,2023-01-28 21:10:00,2023,1,28,6,21,10,21:10:00,28
864,7361,284,1274,100,0,2023-01-28 21:14:00,2023,1,28,6,21,14,21:14:00,28
865,7361,324,688,100,0,2023-01-28 11:28:00,2023,1,28,6,11,28,11:28:00,28
866,7361,75,690,100,0,2023-01-28 11:30:00,2023,1,28,6,11,30,11:30:00,28
867,7361,85,192,100,0,2023-01-28 03:12:00,2023,1,28,6,3,12,03:12:00,28
868,7361,86,196,100,0,2023-01-28 03:16:00,2023,1,28,6,3,16,03:16:00,28
869,7361,85,198,100,0,2023-01-28 03:18:00,2023,1,28,6,3,18,03:18:00,28
870,7361,100,696,100,0,2023-01-28 11:36:00,2023,1,28,6,11,36,11:36:00,28
871,7361,242,700,100,0,2023-01-28 11:40:00,2023,1,28,6,11,40,11:40:00,28
872,7361,107,974,100,0,2023-01-28 16:14:00,2023,1,28,6,16,14,16:14:00,28
873,7361,246,704,100,0,2023-01-28 11:44:00,2023,1,28,6,11,44,11:44:00,28
874,7361,241,980,100,0,2023-01-28 16:20:00,2023,1,28,6,16,20,16:20:00,28
875,7361,240,984,100,0,2023-01-28 16:24:00,2023,1,28,6,16,24,16:24:00,28
876,7361,242,986,100,0,2023-01-28 16:26:00,2023,1,28,6,16,26,16:26:00,28
877,7361,242,988,100,0,2023-01-28 16:28:00,2023,1,28,6,16,28,16:28:00,28
878,7361,87,404,100,0,2023-01-28 06:44:00,2023,1,28,6,6,44,06:44:00,28
879,7361,85,408,100,0,2023-01-28 06:48:00,2023,1,28,6,6,48,06:48:00,28
880,7361,69,414,100,0,2023-01-28 06:54:00,2023,1,28,6,6,54,06:54:00,28
881,7361,370,1278,100,0,2023-01-28 21:18:00,2023,1,28,6,21,18,21:18:00,28
882,7361,88,422,100,0,2023-01-28 07:02:00,2023,1,28,6,7,2,07:02:00,28
883,7361,430,1282,100,0,2023-01-28 21:22:00,2023,1,28,6,21,22,21:22:00,28
884,7361,326,1284,100,0,2023-01-28 21:24:00,2023,1,28,6,21,24,21:24:00,28
885,7361,280,1292,100,0,2023-01-28 21:32:00,2023,1,28,6,21,32,21:32:00,28
886,7361,280,1290,100,0,2023-01-28 21:30:00,2023,1,28,6,21,30,21:30:00,28
887,7361,113,1296,100,0,2023-01-28 21:36:00,2023,1,28,6,21,36,21:36:00,28
888,7361,86,200,100,0,2023-01-28 03:20:00,2023,1,28,6,3,20,03:20:00,28
889,7361,85,202,100,0,2023-01-28 03:22:00,2023,1,28,6,3,22,03:22:00,28
890,7361,85,204,100,0,2023-01-28 03:24:00,2023,1,28,6,3,24,03:24:00,28
891,7361,94,206,100,0,2023-01-28 03:26:00,2023,1,28,6,3,26,03:26:00,28
892,7361,113,208,100,0,2023-01-28 03:28:00,2023,1,28,6,3,28,03:28:00,28
893,7361,118,210,100,0,2023-01-28 03:30:00,2023,1,28,6,3,30,03:30:00,28
894,7361,119,212,100,0,2023-01-28 03:32:00,2023,1,28,6,3,32,03:32:00,28
895,7361,122,214,100,0,2023-01-28 03:34:00,2023,1,28,6,3,34,03:34:00,28
896,7361,153,718,100,0,2023-01-28 11:58:00,2023,1,28,6,11,58,11:58:00,28
897,7361,120,720,100,0,2023-01-28 12:00:00,2023,1,28,6,12,0,12:00:00,28
898,7361,120,724,100,0,2023-01-28 12:04:00,2023,1,28,6,12,4,12:04:00,28
899,7361,120,722,100,0,2023-01-28 12:02:00,2023,1,28,6,12,2,12:02:00,28
900,7361,126,218,100,0,2023-01-28 03:38:00,2023,1,28,6,3,38,03:38:00,28
901,7361,128,216,100,0,2023-01-28 03:36:00,2023,1,28,6,3,36,03:36:00,28
902,7361,137,726,100,0,2023-01-28 12:06:00,2023,1,28,6,12,6,12:06:00,28
903,7361,160,1006,100,0,2023-01-28 16:46:00,2023,1,28,6,16,46,16:46:00,28
904,7361,285,1010,100,0,2023-01-28 16:50:00,2023,1,28,6,16,50,16:50:00,28
905,7361,93,428,100,0,2023-01-28 07:08:00,2023,1,28,6,7,8,07:08:00,28
906,7361,84,432,100,0,2023-01-28 07:12:00,2023,1,28,6,7,12,07:12:00,28
907,7361,84,434,100,0,2023-01-28 07:14:00,2023,1,28,6,7,14,07:14:00,28
908,7361,86,436,100,0,2023-01-28 07:16:00,2023,1,28,6,7,16,07:16:00,28
909,7361,170,1298,100,0,2023-01-28 21:38:00,2023,1,28,6,21,38,21:38:00,28
910,7361,170,1300,100,0,2023-01-28 21:40:00,2023,1,28,6,21,40,21:40:00,28
911,7361,129,220,100,0,2023-01-28 03:40:00,2023,1,28,6,3,40,03:40:00,28
912,7361,67,226,100,0,2023-01-28 03:46:00,2023,1,28,6,3,46,03:46:00,28
913,7361,66,228,100,0,2023-01-28 03:48:00,2023,1,28,6,3,48,03:48:00,28
914,7361,93,230,100,0,2023-01-28 03:50:00,2023,1,28,6,3,50,03:50:00,28
915,7361,90,732,100,0,2023-01-28 12:12:00,2023,1,28,6,12,12,12:12:00,28
916,7361,88,734,100,0,2023-01-28 12:14:00,2023,1,28,6,12,14,12:14:00,28
917,7361,288,1014,100,0,2023-01-28 16:54:00,2023,1,28,6,16,54,16:54:00,28
918,7361,88,738,100,0,2023-01-28 12:18:00,2023,1,28,6,12,18,12:18:00,28
919,7361,291,1018,100,0,2023-01-28 16:58:00,2023,1,28,6,16,58,16:58:00,28
920,7361,436,1022,100,0,2023-01-28 17:02:00,2023,1,28,6,17,2,17:02:00,28
921,7361,309,1026,100,0,2023-01-28 17:06:00,2023,1,28,6,17,6,17:06:00,28
922,7361,62,438,100,0,2023-01-28 07:18:00,2023,1,28,6,7,18,07:18:00,28
923,7361,59,442,100,0,2023-01-28 07:22:00,2023,1,28,6,7,22,07:22:00,28
924,7361,55,446,100,0,2023-01-28 07:26:00,2023,1,28,6,7,26,07:26:00,28
925,7361,57,450,100,0,2023-01-28 07:30:00,2023,1,28,6,7,30,07:30:00,28
926,7361,162,452,100,0,2023-01-28 07:32:00,2023,1,28,6,7,32,07:32:00,28
927,7361,279,1320,100,0,2023-01-28 22:00:00,2023,1,28,6,22,0,22:00:00,28
928,7361,415,1326,100,0,2023-01-28 22:06:00,2023,1,28,6,22,6,22:06:00,28
929,7361,415,1328,100,0,2023-01-28 22:08:00,2023,1,28,6,22,8,22:08:00,28
930,7361,69,240,100,0,2023-01-28 04:00:00,2023,1,28,6,4,0,04:00:00,28
931,7361,103,744,100,0,2023-01-28 12:24:00,2023,1,28,6,12,24,12:24:00,28
932,7361,69,242,100,0,2023-01-28 04:02:00,2023,1,28,6,4,2,04:02:00,28
933,7361,100,748,100,0,2023-01-28 12:28:00,2023,1,28,6,12,28,12:28:00,28
934,7361,243,750,100,0,2023-01-28 12:30:00,2023,1,28,6,12,30,12:30:00,28
935,7361,243,752,100,0,2023-01-28 12:32:00,2023,1,28,6,12,32,12:32:00,28
936,7361,70,250,100,0,2023-01-28 04:10:00,2023,1,28,6,4,10,04:10:00,28
937,7361,72,252,100,0,2023-01-28 04:12:00,2023,1,28,6,4,12,04:12:00,28
938,7361,242,754,100,0,2023-01-28 12:34:00,2023,1,28,6,12,34,12:34:00,28
939,7361,242,756,100,0,2023-01-28 12:36:00,2023,1,28,6,12,36,12:36:00,28
940,7361,118,1038,100,0,2023-01-28 17:18:00,2023,1,28,6,17,18,17:18:00,28
941,7361,238,762,100,0,2023-01-28 12:42:00,2023,1,28,6,12,42,12:42:00,28
942,7361,63,456,100,0,2023-01-28 07:36:00,2023,1,28,6,7,36,07:36:00,28
943,7361,114,1042,100,0,2023-01-28 17:22:00,2023,1,28,6,17,22,17:22:00,28
944,7361,58,458,100,0,2023-01-28 07:38:00,2023,1,28,6,7,38,07:38:00,28
945,7361,58,462,100,0,2023-01-28 07:42:00,2023,1,28,6,7,42,07:42:00,28
946,7361,129,466,100,0,2023-01-28 07:46:00,2023,1,28,6,7,46,07:46:00,28
947,7361,95,472,100,0,2023-01-28 07:52:00,2023,1,28,6,7,52,07:52:00,28
948,7361,281,1346,100,0,2023-01-28 22:26:00,2023,1,28,6,22,26,22:26:00,28
949,7361,159,1350,100,0,2023-01-28 22:30:00,2023,1,28,6,22,30,22:30:00,28
950,7361,84,254,100,0,2023-01-28 04:14:00,2023,1,28,6,4,14,04:14:00,28
951,7361,54,256,100,0,2023-01-28 04:16:00,2023,1,28,6,4,16,04:16:00,28
952,7361,254,764,100,0,2023-01-28 12:44:00,2023,1,28,6,12,44,12:44:00,28
953,7361,176,766,100,0,2023-01-28 12:46:00,2023,1,28,6,12,46,12:46:00,28
954,7361,65,260,100,0,2023-01-28 04:20:00,2023,1,28,6,4,20,04:20:00,28
955,7361,114,1046,100,0,2023-01-28 17:26:00,2023,1,28,6,17,26,17:26:00,28
956,7361,58,262,100,0,2023-01-28 04:22:00,2023,1,28,6,4,22,04:22:00,28
957,7361,140,768,100,0,2023-01-28 12:48:00,2023,1,28,6,12,48,12:48:00,28
958,7361,95,476,100,0,2023-01-28 07:56:00,2023,1,28,6,7,56,07:56:00,28
959,7361,101,480,100,0,2023-01-28 08:00:00,2023,1,28,6,8,0,08:00:00,28
960,7361,58,266,100,0,2023-01-28 04:26:00,2023,1,28,6,4,26,04:26:00,28
961,7361,279,1050,100,0,2023-01-28 17:30:00,2023,1,28,6,17,30,17:30:00,28
962,7361,106,772,100,0,2023-01-28 12:52:00,2023,1,28,6,12,52,12:52:00,28
963,7361,108,484,100,0,2023-01-28 08:04:00,2023,1,28,6,8,4,08:04:00,28
964,7361,93,776,100,0,2023-01-28 12:56:00,2023,1,28,6,12,56,12:56:00,28
965,7361,317,1352,100,0,2023-01-28 22:32:00,2023,1,28,6,22,32,22:32:00,28
966,7361,277,1354,100,0,2023-01-28 22:34:00,2023,1,28,6,22,34,22:34:00,28
967,7361,340,1356,100,0,2023-01-28 22:36:00,2023,1,28,6,22,36,22:36:00,28
968,7361,108,488,100,0,2023-01-28 08:08:00,2023,1,28,6,8,8,08:08:00,28
969,7361,409,1360,100,0,2023-01-28 22:40:00,2023,1,28,6,22,40,22:40:00,28
970,7361,285,1058,100,0,2023-01-28 17:38:00,2023,1,28,6,17,38,17:38:00,28
971,7361,285,1060,100,0,2023-01-28 17:40:00,2023,1,28,6,17,40,17:40:00,28
972,7361,120,494,100,0,2023-01-28 08:14:00,2023,1,28,6,8,14,08:14:00,28
973,7361,109,782,100,0,2023-01-28 13:02:00,2023,1,28,6,13,2,13:02:00,28
974,7361,417,1364,100,0,2023-01-28 22:44:00,2023,1,28,6,22,44,22:44:00,28
975,7361,173,1062,100,0,2023-01-28 17:42:00,2023,1,28,6,17,42,17:42:00,28
976,7361,110,1064,100,0,2023-01-28 17:44:00,2023,1,28,6,17,44,17:44:00,28
977,7361,417,1366,100,0,2023-01-28 22:46:00,2023,1,28,6,22,46,22:46:00,28
978,7361,417,1368,100,0,2023-01-28 22:48:00,2023,1,28,6,22,48,22:48:00,28
979,7361,763,1372,100,0,2023-01-28 22:52:00,2023,1,28,6,22,52,22:52:00,28
980,7361,75,1066,100,0,2023-01-28 17:46:00,2023,1,28,6,17,46,17:46:00,28
981,7361,242,790,100,0,2023-01-28 13:10:00,2023,1,28,6,13,10,13:10:00,28
982,7361,113,1072,100,0,2023-01-28 17:52:00,2023,1,28,6,17,52,17:52:00,28
983,7361,200,1074,100,0,2023-01-28 17:54:00,2023,1,28,6,17,54,17:54:00,28
984,7361,153,1076,100,0,2023-01-28 17:56:00,2023,1,28,6,17,56,17:56:00,28
985,7361,763,1374,100,0,2023-01-28 22:54:00,2023,1,28,6,22,54,22:54:00,28
986,7361,160,794,100,0,2023-01-28 13:14:00,2023,1,28,6,13,14,13:14:00,28
987,7361,127,1082,100,0,2023-01-28 18:02:00,2023,1,28,6,18,2,18:02:00,28
988,7361,106,506,100,0,2023-01-28 08:26:00,2023,1,28,6,8,26,08:26:00,28
989,7361,395,1380,100,0,2023-01-28 23:00:00,2023,1,28,6,23,0,23:00:00,28
990,7361,126,1084,100,0,2023-01-28 18:04:00,2023,1,28,6,18,4,18:04:00,28
991,7361,112,1086,100,0,2023-01-28 18:06:00,2023,1,28,6,18,6,18:06:00,28
992,7361,105,1088,100,0,2023-01-28 18:08:00,2023,1,28,6,18,8,18:08:00,28
993,7361,139,796,100,0,2023-01-28 13:16:00,2023,1,28,6,13,16,13:16:00,28
994,7361,148,798,100,0,2023-01-28 13:18:00,2023,1,28,6,13,18,13:18:00,28
995,7361,156,516,100,0,2023-01-28 08:36:00,2023,1,28,6,8,36,08:36:00,28
996,7361,372,1382,100,0,2023-01-28 23:02:00,2023,1,28,6,23,2,23:02:00,28
997,7361,148,800,100,0,2023-01-28 13:20:00,2023,1,28,6,13,20,13:20:00,28
998,7361,148,802,100,0,2023-01-28 13:22:00,2023,1,28,6,13,22,13:22:00,28
999,7361,151,804,100,0,2023-01-28 13:24:00,2023,1,28,6,13,24,13:24:00,28
1000,7361,277,1096,100,0,2023-01-28 18:16:00,2023,1,28,6,18,16,18:16:00,28
1001,7361,360,1386,100,0,2023-01-28 23:06:00,2023,1,28,6,23,6,23:06:00,28
1002,7361,360,1388,100,0,2023-01-28 23:08:00,2023,1,28,6,23,8,23:08:00,28
1003,7361,358,1390,100,0,2023-01-28 23:10:00,2023,1,28,6,23,10,23:10:00,28
1004,7361,294,1392,100,0,2023-01-28 23:12:00,2023,1,28,6,23,12,23:12:00,28
1005,7361,278,1102,100,0,2023-01-28 18:22:00,2023,1,28,6,18,22,18:22:00,28
1006,7361,795,1396,100,0,2023-01-28 23:16:00,2023,1,28,6,23,16,23:16:00,28
1007,7361,795,1398,100,0,2023-01-28 23:18:00,2023,1,28,6,23,18,23:18:00,28
1008,7361,174,522,100,0,2023-01-28 08:42:00,2023,1,28,6,8,42,08:42:00,28
1009,7361,795,1400,100,0,2023-01-28 23:20:00,2023,1,28,6,23,20,23:20:00,28
1010,7361,278,1104,100,0,2023-01-28 18:24:00,2023,1,28,6,18,24,18:24:00,28
1011,7361,285,1108,100,0,2023-01-28 18:28:00,2023,1,28,6,18,28,18:28:00,28
1012,7361,388,1110,100,0,2023-01-28 18:30:00,2023,1,28,6,18,30,18:30:00,28
1013,7361,342,1404,100,0,2023-01-28 23:24:00,2023,1,28,6,23,24,23:24:00,28
1014,7361,388,1112,100,0,2023-01-28 18:32:00,2023,1,28,6,18,32,18:32:00,28
1015,7361,329,1114,100,0,2023-01-28 18:34:00,2023,1,28,6,18,34,18:34:00,28
1016,7361,245,810,100,0,2023-01-28 13:30:00,2023,1,28,6,13,30,13:30:00,28
1017,7361,395,1116,100,0,2023-01-28 18:36:00,2023,1,28,6,18,36,18:36:00,28
1018,7361,406,1118,100,0,2023-01-28 18:38:00,2023,1,28,6,18,38,18:38:00,28
1019,7361,265,1120,100,0,2023-01-28 18:40:00,2023,1,28,6,18,40,18:40:00,28
1020,7361,67,534,100,0,2023-01-28 08:54:00,2023,1,28,6,8,54,08:54:00,28
1021,7361,163,814,100,0,2023-01-28 13:34:00,2023,1,28,6,13,34,13:34:00,28
1022,7361,108,816,100,0,2023-01-28 13:36:00,2023,1,28,6,13,36,13:36:00,28
1023,7361,110,1416,100,0,2023-01-28 23:36:00,2023,1,28,6,23,36,23:36:00,28
1024,7361,265,1122,100,0,2023-01-28 18:42:00,2023,1,28,6,18,42,18:42:00,28
1025,7361,200,1124,100,0,2023-01-28 18:44:00,2023,1,28,6,18,44,18:44:00,28
1026,7361,84,538,100,0,2023-01-28 08:58:00,2023,1,28,6,8,58,08:58:00,28
1027,7361,151,1422,100,0,2023-01-28 23:42:00,2023,1,28,6,23,42,23:42:00,28
1028,7361,99,1126,100,0,2023-01-28 18:46:00,2023,1,28,6,18,46,18:46:00,28
1029,7361,101,544,100,0,2023-01-28 09:04:00,2023,1,28,6,9,4,09:04:00,28
1030,7361,116,824,100,0,2023-01-28 13:44:00,2023,1,28,6,13,44,13:44:00,28
1031,7361,151,1424,100,0,2023-01-28 23:44:00,2023,1,28,6,23,44,23:44:00,28
1032,7361,126,1132,100,0,2023-01-28 18:52:00,2023,1,28,6,18,52,18:52:00,28
1033,7361,244,826,100,0,2023-01-28 13:46:00,2023,1,28,6,13,46,13:46:00,28
1034,7361,125,1136,100,0,2023-01-28 18:56:00,2023,1,28,6,18,56,18:56:00,28
1035,7361,111,548,100,0,2023-01-28 09:08:00,2023,1,28,6,9,8,09:08:00,28
1036,7361,130,1430,100,0,2023-01-28 23:50:00,2023,1,28,6,23,50,23:50:00,28
1037,7361,246,832,100,0,2023-01-28 13:52:00,2023,1,28,6,13,52,13:52:00,28
1038,7361,112,1432,100,0,2023-01-28 23:52:00,2023,1,28,6,23,52,23:52:00,28
1039,7361,100,1434,100,0,2023-01-28 23:54:00,2023,1,28,6,23,54,23:54:00,28
1040,7361,247,834,100,0,2023-01-28 13:54:00,2023,1,28,6,13,54,13:54:00,28
